episode,stage,daily_cost_usd,min_voltage_pu,violation_rate_pct,service_quality,q_activation_freq,curtailed_kwh,peak_mw,wall_s
0,3,102.36004803595739,0.9515736814698259,0.0,0.777247537115857,0.0,0.0,3.4162259536457986,15.3
1,3,119.67731101766485,0.9525920341811253,0.0,0.8275193186998959,0.0,0.0,3.4599672794168512,13.7
2,3,131.94794639455668,0.9512475241760282,0.0,0.7239338669778744,0.0,0.0,3.4721600466821205,13.8
3,3,97.70387572752459,0.9543681294573321,0.0,0.6915586563786976,0.0,0.0,3.3553684304983347,13.7
4,3,107.70184695664202,0.9539733992427722,0.0,0.7380767380627081,0.0,0.0,3.3993809799516552,13.8
5,3,123.4195406227762,0.9502012449131589,0.0,0.71891001800016,0.0006944444444444445,0.0,3.4623956363923782,14.0
6,3,157.2049506020314,0.950871315929028,0.0,0.797567195510643,0.0,0.0,3.4868559779263464,13.7
7,3,156.82736125793733,0.9505578353349969,0.0,0.7976905126399169,0.001388888888888889,0.0,3.4891991466795296,13.9
8,3,127.9596162713218,0.9529791443916829,0.0,0.7748500413482203,0.0,0.0,3.386784045687708,14.1
9,3,152.23327929695967,0.9501304743310595,0.0,0.7859509394192153,0.0020833333333333333,0.0,3.466441542225611,14.5
10,3,205.426022700926,0.9500413693146509,0.0,0.8504588862722343,0.006944444444444444,0.0,3.5462279000948076,14.3
11,3,175.94637699916265,0.9506181600783922,0.0,0.8369181321379946,0.0006944444444444445,0.0,3.4902440685872955,14.2
12,3,190.22038669912885,0.9500429032448306,0.0,0.9192051969397891,0.0,0.0,3.5397744687447394,14.2
13,3,180.76429541664825,0.950219268820844,0.0,0.8395457529047454,0.005555555555555556,0.0,3.4901208956088,14.6
14,3,175.16997824368724,0.9502878018777221,0.0,0.8507214650475735,0.0,0.0,3.504336806315963,14.2
15,3,165.11865538034795,0.950031731425682,0.0,0.8690401235968025,0.025,0.0,3.5206035225316947,15.0
16,3,129.69350325206509,0.9514344351282662,0.0,0.7679358651047585,0.0,0.0,3.485015284941924,14.2
17,3,157.4896657327268,0.9500770748069951,0.0,0.8013280848087643,0.0020833333333333333,0.0,3.585473999717455,14.3
18,3,155.43531059663886,0.9517296828905664,0.0,0.7978685996871098,0.0,0.0,3.4680075095431904,14.4
19,3,193.26164289804538,0.9501560704470469,0.0,0.8278157894564969,0.0006944444444444445,0.0,3.6151520905913253,14.3
20,3,185.1773730031503,0.9511426482618521,0.0,0.858141731154587,0.001388888888888889,0.0,3.5259708021940397,14.3
21,3,175.9406768382908,0.9505837320848121,0.0,0.8920352505672344,0.0006944444444444445,0.0,3.523692790066673,14.5
22,3,212.20442929260838,0.950271347324775,0.0,0.8935283145817313,0.0,0.0,3.547891480315485,14.2
23,3,193.01049240696804,0.950077269053934,0.0,0.9118037335248629,0.016666666666666666,0.0,3.5945598179681775,14.7
24,3,213.15392808820005,0.9500208577881205,0.0,0.89747315479601,0.009027777777777777,0.0,3.546896259520494,14.4
25,3,186.4554293384004,0.9507598804604414,0.0,0.901834666113375,0.0020833333333333333,0.0,3.5418730108869996,14.3
26,3,184.92891341300216,0.9501669881618473,0.0,0.8715229069392834,0.020833333333333332,0.0,3.677453838504171,15.2
27,4,177.30737644246307,0.9500231532952387,0.0,0.8705425827235993,0.006944444444444444,0.0,3.5869129221197866,14.4
28,4,177.09442997979878,0.9500427617275621,0.0,0.8710613377989541,0.0020833333333333333,0.0,3.582836365206349,14.3
29,4,181.35975196370399,0.9500047277063473,0.0,0.88383020856787,0.019444444444444445,0.0,3.5663967769716876,14.7
30,4,155.7495215607832,0.9523598719897718,0.0,0.8709409074447627,0.0,0.0,3.42667324580403,14.5
31,4,160.33299285670253,0.9502029080564354,0.0,0.8654692938966135,0.0020833333333333333,0.0,3.54084298332452,14.3
32,4,173.06314516010085,0.950482606514162,0.0,0.8398841868195027,0.0020833333333333333,0.0,3.5624471869432517,14.3
33,4,163.92330296917123,0.9500821991405791,0.0,0.8751195462484606,0.0006944444444444445,0.0,3.4695087033015914,14.3
34,4,164.07570737905732,0.9504557305577408,0.0,0.8008198071953843,0.0,0.0,3.527063544259007,14.3
35,4,191.711674307827,0.9515139142857648,0.0,0.9225064703964473,0.0,0.0,3.5192516453839016,14.5
36,4,191.61368287702638,0.9500039503855452,0.0,0.9347837540758928,0.024305555555555556,0.0,3.566457362824483,15.1
37,4,171.3779567957543,0.9504646237205099,0.0,0.9172745740218149,0.01875,0.0,3.549061516125718,15.0
38,4,184.31051236778293,0.9500616238429853,0.0,0.9085553710411876,0.027777777777777776,0.8332999772147262,3.573101496345367,15.1
39,4,195.38037719364004,0.9504484087716443,0.0,0.9170123865944972,0.0006944444444444445,0.0,3.5540342964990406,14.5
40,4,170.0365272100203,0.9507549666987976,0.0,0.8754377692114611,0.0,0.0,3.417179728679395,14.3
41,4,211.95959158614153,0.9500063476485375,0.0,0.9306982546826996,0.025,0.0,3.5662752453721396,14.8
42,4,192.80343132722328,0.950019194193212,0.0,0.8995468294571488,0.013194444444444444,0.0,3.6168972741476413,14.6
43,4,145.0274319051912,0.9510982142838024,0.0,0.8955380609809723,0.0,0.0,3.4156671943201538,14.3
44,4,203.08657956915795,0.9500370798021813,0.0,0.9290123270410143,0.011805555555555555,0.0,3.5744311402876594,14.7
45,4,184.29605136411675,0.9501317043249045,0.0,0.9406006120625485,0.004166666666666667,0.0,3.5592337039715267,14.4
46,4,191.7357448193516,0.950012691367449,0.0,0.8822884709912704,0.03333333333333333,0.0,3.587030409583755,15.1
47,4,229.90100307093724,0.9500315662915566,0.0,0.9639311463322253,0.014583333333333334,0.0,3.6847583214104485,14.6
48,4,157.60653117087102,0.9505410396377846,0.0,0.8752718254614775,0.008333333333333333,0.0,3.571671229595889,14.7
49,4,144.8122684072148,0.9509976276754257,0.0,0.8881298073179994,0.0,0.0,3.4892740246531146,14.3
50,4,160.21075469005584,0.9500579086488985,0.0,0.8767903513363797,0.002777777777777778,0.0,3.532169982626799,14.3
51,4,167.93291175085136,0.9501479891434272,0.0,0.86164867170858,0.0125,0.0,3.6322888864522644,14.5
52,4,172.383553418829,0.950062298433961,0.0,0.8844775000776804,0.008333333333333333,0.0,3.6002411835518062,14.5
53,4,125.81214443599376,0.9524784437540726,0.0,0.86317247798749,0.0,0.0,3.45938070519824,14.4
54,4,196.33341866251388,0.9509944543635163,0.0,0.882894013105166,0.0006944444444444445,0.0,3.453189274625922,14.2
55,4,178.07095277253774,0.9504866123887551,0.0,0.874282771833287,0.0,0.0,3.5600820901083448,14.1
56,4,163.07167357605493,0.9500280222977531,0.0,0.85785640683045,0.013194444444444444,0.0,3.6471257243402815,14.6
57,4,154.47545471848335,0.9514823840178563,0.0,0.8661573095753008,0.0,0.0,3.5046610742005697,14.1
58,4,176.71295462197259,0.9521172368971262,0.0,0.9232656674742367,0.0,0.0,3.407190779434413,14.2
59,4,169.34419551909076,0.9519112821106271,0.0,0.8650491354441897,0.0,0.0,3.41601554141071,14.1
60,4,174.18316021638154,0.9501148110754647,0.0,0.8586830601762736,0.0020833333333333333,0.0,3.5380875568961807,14.2
61,4,121.34593580818334,0.9534273052537475,0.0,0.8432291916256156,0.0,0.0,3.4153568066081363,14.4
62,4,161.79910137816938,0.9501343115809026,0.0,0.8718887068523103,0.005555555555555556,0.0,3.611458210357535,14.3
63,4,169.38264475966471,0.9503162141378095,0.0,0.8667731653181212,0.0006944444444444445,0.0,3.5393806368814684,14.2
64,4,186.3449612716317,0.9501334926400569,0.0,0.8950865930715732,0.002777777777777778,0.0,3.5044759269162715,14.2
65,4,119.8281209599273,0.953009924085835,0.0,0.8253156752606845,0.0,0.0,3.387476588073545,14.4
66,4,156.20670044568578,0.9532611071997997,0.0,0.8682969656054415,0.0,0.0,3.402801795439344,14.2
67,4,147.45778352901613,0.9502768917580395,0.0,0.799357989681261,0.0020833333333333333,0.0,3.4952406042906783,14.2
68,4,161.82336779876303,0.9501407468087117,0.0,0.8639417158095406,0.0,0.0,3.5466341885400245,14.2
69,4,131.81545988202348,0.9527279888470632,0.0,0.8317788936405974,0.0,0.0,3.4296309491157904,14.4
70,4,176.12108433195863,0.9500039896305561,0.0,0.8482475548401283,0.0,0.0,3.500638225741169,14.2
71,4,157.71975336321043,0.9500605910389118,0.0,0.8932563495409672,0.016666666666666666,0.0,3.5470985927378713,14.6
