t_h,v_min,q_activated,q_injected_kvar,curtailed_kw,q_exhausted,cost_usd,p_total_mw,violation,line_margin,sub_frac,wall_h
0.0,0.9848102757518685,False,0.0,0.0,False,0.0,2.0677064828375293,False,0.9999988939053723,0.3122694589234876,12.0
0.016666666666666666,0.9844664946072287,False,0.0,0.0,False,0.0,2.0828268813547224,False,0.9999988855848561,0.3146184831803379,12.016666666666667
0.03333333333333333,0.9845168812182713,False,0.0,0.0,False,0.0,2.0806114210404356,False,0.9999988868042544,0.3142742363650049,12.033333333333333
0.05,0.9845261092424327,False,0.0,0.0,False,0.0,2.080205536720519,False,0.9999988870276016,0.31421117176206903,12.05
0.06666666666666667,0.9854997142319915,False,0.0,0.0,False,0.0,2.037355394575039,False,0.9999989105961761,0.3075573591315593,12.066666666666666
0.08333333333333333,0.9845000245472774,False,0.0,0.0,False,0.0,2.081352552028025,False,0.9999988863963156,0.31438939424379764,12.083333333333334
0.1,0.9844738611533234,False,0.0,0.0,False,0.0,2.082503004592204,False,0.9999988857631288,0.3145681564851414,12.1
0.11666666666666667,0.9832123666993877,False,0.0,0.0,False,0.0,2.137908594028324,False,0.9999988552435488,0.32318435393061623,12.116666666666667
0.13333333333333333,0.9826646789791532,False,0.0,0.0,False,0.0,2.1619247438643514,False,0.99999884199931,0.32692342936238156,12.133333333333333
0.15,0.9845670536942206,False,0.0,0.0,False,0.0,2.0784049822833044,False,0.9999988880185323,0.31393141474348596,12.15
0.16666666666666666,0.9851632171467513,False,0.0,0.0,False,0.0,2.0521736054513013,False,0.9999989024490996,0.30985741835996455,12.166666666666666
0.18333333333333332,0.9844988000492959,False,0.0,0.0,False,0.0,2.0814063953726234,False,0.9999988863666813,0.31439776053089097,12.183333333333334
0.2,0.9850129516101126,False,0.0,0.0,False,0.0,2.058787947718462,False,0.9999988988114035,0.3108844023050922,12.2
0.21666666666666667,0.9851406141216552,False,0.0,0.0,False,0.0,2.0531686509619202,False,0.9999989019018978,0.31001190283918345,12.216666666666667
0.23333333333333334,0.9844927977220814,False,0.0,0.0,False,0.0,2.081670326772536,False,0.9999988862214179,0.31443877090894523,12.233333333333333
0.25,0.985425423469696,False,0.0,0.0,False,0.0,2.04062767170938,False,0.9999989087973711,0.30806519258905024,12.25
0.26666666666666666,0.9838622930631248,False,0.0,0.0,False,0.0,2.109378923433669,False,0.9999988709649085,0.3187459448224758,12.266666666666667
0.2833333333333333,0.9845357051426152,False,0.0,0.0,False,0.0,2.0797835609042448,False,0.9999988872598385,0.314145606955628,12.283333333333333
0.3,0.984200130903921,False,0.0,0.0,False,0.0,2.0945359212490287,False,0.9999988791390655,0.3164382402582208,12.3
0.31666666666666665,0.9846106052421009,False,0.0,0.0,False,0.0,2.0764896385386598,False,0.9999988890725817,0.3136338385054465,12.316666666666666
0.3333333333333333,0.9851262412608599,False,0.0,0.0,False,0.0,2.0538013619532904,False,0.999998901553945,0.3101101358483541,12.333333333333334
0.35,0.9853351839036496,False,0.0,0.0,False,0.0,2.0446018652426807,False,0.999998906612488,0.30868202251048293,12.35
0.36666666666666664,0.9846620995782884,False,0.0,0.0,False,0.0,2.0742247904049433,False,0.999998890318895,0.31328198290400894,12.366666666666667
0.38333333333333336,0.9849572034133578,False,0.0,0.0,False,0.0,2.0612414069872327,False,0.9999988974618961,0.3112653913292275,12.383333333333333
0.4,0.9842154071312168,False,0.0,0.0,False,0.0,2.0938645455412415,False,0.9999988795087146,0.3163338819897565,12.4
0.4166666666666667,0.9844413993371105,False,0.0,0.0,False,0.0,2.083930276417805,False,0.9999988849775333,0.31478994079507605,12.416666666666666
0.43333333333333335,0.9857272398486644,False,0.0,0.0,False,0.0,2.0273309214410604,False,0.9999989161056824,0.3060019311283873,12.433333333333334
0.45,0.9843735608507392,False,0.0,0.0,False,0.0,2.0869127701391625,False,0.999998883335834,0.3152534206364767,12.45
0.4666666666666667,0.985708845783472,False,0.0,0.0,False,0.0,2.0281414892346135,False,0.9999989156602487,0.30612768468882634,12.466666666666667
0.48333333333333334,0.9850213391338659,False,0.0,0.0,False,0.0,2.0584187946698176,False,0.9999988990144452,0.3108270801588088,12.483333333333333
0.5,0.9847161871081657,False,0.0,0.0,False,0.0,2.071845664554499,False,0.9999988916280061,0.31291239839483204,12.5
0.5166666666666667,0.9864012140688977,False,0.0,0.0,False,0.0,1.9976128366481176,False,0.9999989324296057,0.301393408014396,12.516666666666667
0.5333333333333333,0.9843504388002488,False,0.0,0.0,False,0.0,2.087929240893934,False,0.9999988827762906,0.315411389400697,12.533333333333333
0.55,0.9842940447379784,False,0.0,0.0,False,0.0,2.0904083332777983,False,0.9999988814115872,0.31579668126421545,12.55
0.5666666666666667,0.9845869908622834,False,0.0,0.0,False,0.0,2.077528188162415,False,0.9999988885010554,0.3137951901123908,12.566666666666666
0.5833333333333334,0.984839323136271,False,0.0,0.0,False,0.0,2.0664284801536574,False,0.999998894608471,0.312070962127916,12.583333333333334
0.6,0.9847912790038074,False,0.0,0.0,False,0.0,2.0685423401582748,False,0.9999988934455432,0.3123992858419108,12.6
0.6166666666666667,0.9853622349950232,False,0.0,0.0,False,0.0,2.043410588907513,False,0.9999989072674395,0.30849711851697703,12.616666666666667
0.6333333333333333,0.9846928259928613,False,0.0,0.0,False,0.0,2.072873268278853,False,0.9999988910625794,0.3130720280454857,12.633333333333333
0.65,0.9849608513708491,False,0.0,0.0,False,0.0,2.0610808690223523,False,0.9999988975502018,0.31124046113360837,12.65
0.6666666666666666,0.9843502700626967,False,0.0,0.0,False,0.0,2.0879366580436143,False,0.9999988827722072,0.31541254211451186,12.666666666666666
0.6833333333333333,0.985577610630294,False,0.0,0.0,False,0.0,2.033923838274765,False,0.999998912482357,0.3070248579574079,12.683333333333334
0.7,0.9842138056686156,False,0.0,0.0,False,0.0,2.093934929264375,False,0.9999988794699628,0.31634482230107625,12.7
0.7166666666666667,0.9843014115395116,False,0.0,0.0,False,0.0,2.0900846928836043,False,0.9999988815898271,0.3157463791311435,12.716666666666667
0.7333333333333333,0.9845713888070562,False,0.0,0.0,False,0.0,2.078214335560277,False,0.9999988881234512,0.3139017942964363,12.733333333333333
0.75,0.984853426854828,False,0.0,0.0,False,0.0,2.0658079328026706,False,0.9999988949498585,0.31197458259920474,12.75
0.7666666666666667,0.9839133157590879,False,0.0,0.0,False,0.0,2.107137797099907,False,0.9999988721993387,0.3183974440183959,12.766666666666667
0.7833333333333333,0.9860131003212771,False,0.0,0.0,False,0.0,2.014730572276906,False,0.9999989230286581,0.30404745656680554,12.783333333333333
0.8,0.9840005019134769,False,0.0,0.0,False,0.0,2.103307754176566,False,0.9999988743087721,0.31780191486546006,12.8
0.8166666666666667,0.9842067422615556,False,0.0,0.0,False,0.0,2.0942453605769873,False,0.9999988792990446,0.31639307542014944,12.816666666666666
0.8333333333333334,0.9841684839141175,False,0.0,0.0,False,0.0,2.0959267756383158,False,0.9999988783732823,0.3166544398724117,12.833333333333334
0.85,0.9840736861332973,False,0.0,0.0,False,0.0,2.1000923504715563,False,0.9999988760795067,0.3173020061322772,12.85
0.8666666666666667,0.9850565370670583,False,0.0,0.0,False,0.0,2.056869597751075,False,0.9999988998665114,0.31058652724111613,12.866666666666667
0.8833333333333333,0.9846831221114651,False,0.0,0.0,False,0.0,2.0733001080118623,False,0.9999988908277111,0.313138335419249,12.883333333333333
0.9,0.983832919092843,False,0.0,0.0,False,0.0,2.110669056479259,False,0.9999988702542566,0.3189465740009978,12.9
0.9166666666666666,0.9840287879708909,False,0.0,0.0,False,0.0,2.1020650341636458,False,0.9999988749931619,0.31760869985369355,12.916666666666666
0.9333333333333333,0.9842411924594913,False,0.0,0.0,False,0.0,2.09273126350301,False,0.999998880132666,0.3161577298416625,12.933333333333334
0.95,0.9858710070847891,False,0.0,0.0,False,0.0,2.02099464924685,False,0.9999989195873158,0.30501900639524604,12.95
0.9666666666666667,0.9839270301163879,False,0.0,0.0,False,0.0,2.1065353720886963,False,0.9999988725311456,0.31830376925003295,12.966666666666667
0.9833333333333333,0.9833274036793004,False,0.0,0.0,False,0.0,2.132861240729554,False,0.9999988580258523,0.3223988619724548,12.983333333333333
1.0,0.9837296591283446,False,0.0,0.0,False,0.0088,2.091374869296777,False,0.9999988823790641,0.31552353324144616,13.0
1.0166666666666666,0.9812794040934668,False,0.0,0.0,False,0.0088,2.1987479640649483,False,0.9999988231690528,0.3322395336493667,13.016666666666666
1.0333333333333334,0.9823487369121334,False,0.0,0.0,False,0.0088,2.1519460907242154,False,0.9999988490002211,0.32494695227816733,13.033333333333333
1.05,0.9846821343576897,False,0.0,0.0,False,0.0088,2.049509930705905,False,0.99999890541539,0.3090199838679293,13.05
1.0666666666666667,0.9818343786667268,False,0.0,0.0,False,0.0088,2.1744693228094008,False,0.9999988365734499,0.32845524278242344,13.066666666666666
1.0833333333333333,0.9836655974777107,False,0.0,0.0,False,0.0088,2.094188085906936,False,0.9999988808300848,0.3159608365546838,13.083333333333334
1.1,0.9834741409538337,False,0.0,0.0,False,0.0088,2.102593840707291,False,0.9999988762010611,0.3172676892318884,13.1
1.1166666666666667,0.9828266234128856,False,0.0,0.0,False,0.0088,2.131001436383448,False,0.9999988605487605,0.3216866017485263,13.116666666666667
1.1333333333333333,0.9809551535302848,False,0.0,0.0,False,0.0088,2.212921937170652,False,0.9999988153391288,0.3344500552111331,13.133333333333333
1.15,0.9825678770643174,False,0.0,0.0,False,0.0088,2.1423438979266676,False,0.999998854295583,0.32345198089330435,13.15
1.1666666666666667,0.981938586239014,False,0.0,0.0,False,0.0088,2.1699078421319884,False,0.9999988390908172,0.32774454674144904,13.166666666666666
1.1833333333333333,0.9804877946789451,False,0.0,0.0,False,0.0088,2.2333371833905256,False,0.9999988040557409,0.3376355488551112,13.183333333333334
1.2,0.9806391791718819,False,0.0,0.0,False,0.0088,2.226726245769158,False,0.9999988077103035,0.33660380324405903,13.2
1.2166666666666666,0.9823056995106095,False,0.0,0.0,False,0.0088,2.1538314462159276,False,0.999998847960323,0.3252405333343036,13.216666666666667
1.2333333333333334,0.9824411373444746,False,0.0,0.0,False,0.0088,2.1478977830992028,False,0.9999988512329381,0.32431661800193606,13.233333333333334
1.25,0.98288489705315,False,0.0,0.0,False,0.0088,2.128446220221042,False,0.9999988619571856,0.32128897926377087,13.25
1.2666666666666666,0.9817871316767577,False,0.0,0.0,False,0.0088,2.1765371843815693,False,0.999998835432138,0.32877745453382107,13.266666666666666
1.2833333333333334,0.9818162042457566,False,0.0,0.0,False,0.0088,2.1752648158582204,False,0.9999988361344152,0.3285791930181385,13.283333333333333
1.3,0.9820962634998684,False,0.0,0.0,False,0.0088,2.1630042249330588,False,0.9999988429001176,0.3266691159473357,13.3
1.3166666666666667,0.9812280773792192,False,0.0,0.0,False,0.0088,2.200992155104746,False,0.9999988219295416,0.33258946876815,13.316666666666666
1.3333333333333333,0.9829611931120403,False,0.0,0.0,False,0.0088,2.125100346733085,False,0.9999988638012602,0.3207683654111359,13.333333333333334
1.35,0.9822593491574798,False,0.0,0.0,False,0.0088,2.1558617714101134,False,0.9999988468404009,0.3255567065303214,13.35
1.3666666666666667,0.9814868968976352,False,0.0,0.0,False,0.0088,2.189673522638105,False,0.9999988281802188,0.3308247955424113,13.366666666666667
1.3833333333333333,0.9816312970635582,False,0.0,0.0,False,0.0088,2.183356379601321,False,0.999998831667945,0.3298401506662858,13.383333333333333
1.4,0.9811532801916247,False,0.0,0.0,False,0.0088,2.2042621947171392,False,0.9999988201232896,0.33309940465328297,13.4
1.4166666666666667,0.9818149380712119,False,0.0,0.0,False,0.0088,2.1753202001766883,False,0.9999988361038342,0.3285878231567445,13.416666666666666
1.4333333333333333,0.982507665792151,False,0.0,0.0,False,0.0088,2.144982583488872,False,0.9999988528405628,0.3238627580348774,13.433333333333334
1.45,0.9818491110464238,False,0.0,0.0,False,0.0088,2.173824491493873,False,0.9999988369293359,0.3283547699102326,13.45
1.4666666666666666,0.9831865907396253,False,0.0,0.0,False,0.0088,2.115213148253206,False,0.9999988692495362,0.31923022378777577,13.466666666666667
1.4833333333333334,0.9838096254188673,False,0.0,0.0,False,0.0088,2.087862763223148,False,0.9999988843126804,0.31497764017322105,13.483333333333334
1.5,0.9822584312834519,False,0.0,0.0,False,0.0088,2.1559019763508687,False,0.9999988468182233,0.3255629676471513,13.5
1.5166666666666666,0.9819018778595067,False,0.0,0.0,False,0.0088,2.171514774770329,False,0.999998838204029,0.3279949022217083,13.516666666666666
1.5333333333333334,0.9838665517394157,False,0.0,0.0,False,0.0088,2.085362265921085,False,0.9999988856892288,0.31458901700126946,13.533333333333333
1.55,0.9825622608807384,False,0.0,0.0,False,0.0088,2.142590032162557,False,0.9999988541598647,0.32349029649129546,13.55
1.5666666666666667,0.9827922418150259,False,0.0,0.0,False,0.0088,2.1325088963079546,False,0.9999988597178059,0.32192119450744733,13.566666666666666
1.5833333333333333,0.9830511213891218,False,0.0,0.0,False,0.0088,2.121156065047788,False,0.9999988659749175,0.3201547047002559,13.583333333333334
1.6,0.9844111602657308,False,0.0,0.0,False,0.0088,2.0614274785414675,False,0.9999988988605456,0.3108705286394147,13.6
1.6166666666666667,0.9825326269830434,False,0.0,0.0,False,0.0088,2.143888724360232,False,0.9999988534437506,0.3236924677974239,13.616666666666667
1.6333333333333333,0.9813238355319569,False,0.0,0.0,False,0.0088,2.1968050915770125,False,0.9999988242420735,0.33193660140110065,13.633333333333333
1.65,0.9818306596029085,False,0.0,0.0,False,0.0088,2.1746320995645276,False,0.9999988364836107,0.3284806057788988,13.65
1.6666666666666667,0.9827933089901011,False,0.0,0.0,False,0.0088,2.1324621074692582,False,0.9999988597435977,0.32191391301690186,13.666666666666666
1.6833333333333333,0.9822189529522344,False,0.0,0.0,False,0.0088,2.1576311454470893,False,0.9999988458643648,0.3258322581881828,13.683333333333334
1.7,0.9814618045861793,False,0.0,0.0,False,0.0088,2.1907710821658535,False,0.9999988275741853,0.33099588916859185,13.7
1.7166666666666666,0.9849045722153188,False,0.0,0.0,False,0.0088,2.039722750721171,False,0.999998910796819,0.30750071463681733,13.716666666666667
1.7333333333333334,0.9823264662747585,False,0.0,0.0,False,0.0088,2.1529217281827706,False,0.9999988484621001,0.3250988731643132,13.733333333333334
1.75,0.9797357500893525,False,0.0,0.0,False,0.0176,2.2423085390321282,False,0.9999988005742333,0.3386184381782065,13.75
1.7666666666666666,0.980292533736078,False,0.0,0.0,False,0.0176,2.21801499070707,False,0.9999988140049966,0.33482670355866784,13.766666666666666
1.7833333333333334,0.9811010888491577,False,0.0,0.0,False,0.0176,2.1826931359633113,False,0.9999988335158205,0.329318463757706,13.783333333333333
1.8,0.9811114888993847,False,0.0,0.0,False,0.0176,2.182238480373029,False,0.9999988337668307,0.3292475997337803,13.8
1.8166666666666667,0.9806348818314258,False,0.0,0.0,False,0.0176,2.203065682747767,False,0.9999988222650356,0.3324947530596546,13.816666666666666
1.8333333333333333,0.9819373257277153,False,0.0,0.0,False,0.0176,2.1461083864799924,False,0.9999988537031048,0.32361924764350886,13.833333333333334
1.85,0.9814475093332087,False,0.0,0.0,False,0.0176,2.167544107905243,False,0.9999988418775826,0.32695779510727196,13.85
1.8666666666666667,0.9805175830273481,False,0.0,0.0,False,0.0176,2.208188796482809,False,0.9999988194347336,0.3332937957992131,13.866666666666667
1.8833333333333333,0.9794828914529128,False,0.0,0.0,False,0.0176,2.253333267731756,False,0.9999987944760305,0.3403400651766864,13.883333333333333
1.9,0.9815644033500394,False,0.0,0.0,False,0.0176,2.162430201848428,False,0.9999988446994585,0.3261611312586093,13.9
1.9166666666666667,0.981455572037541,False,0.0,0.0,False,0.0176,2.1671914130364534,False,0.9999988420722147,0.3269028471512732,13.916666666666666
1.9333333333333333,0.9812131475913122,False,0.0,0.0,False,0.0176,2.1777938113142894,False,0.9999988362204886,0.3285548896366368,13.933333333333334
1.95,0.9800877154182492,False,0.0,0.0,False,0.0176,2.2269544199206535,False,0.9999988090639136,0.3362216559262773,13.95
1.9666666666666666,0.9814378147046344,False,0.0,0.0,False,0.0176,2.1679681830520425,False,0.9999988416435573,0.3270238644699206,13.966666666666667
1.9833333333333334,0.9799635476360304,False,0.0,0.0,False,0.0176,2.232372211564868,False,0.9999988060687144,0.33706725193421855,13.983333333333334
2.0,0.977259965422126,False,0.0,0.0,False,0.0286,2.3541096617578052,False,0.9999987402227544,0.3556566944056732,14.0
2.0166666666666666,0.9799293084675789,False,0.0,0.0,False,0.0286,2.237943149925391,False,0.999998804568965,0.3374906570678129,14.016666666666666
2.033333333333333,0.9793094503603131,False,0.0,0.0,False,0.0286,2.264968137366162,False,0.9999987896190399,0.3417112768160329,14.033333333333333
2.05,0.9780014426524393,False,0.0,0.0,False,0.0286,2.3218972211739315,False,0.9999987580876943,0.35061311577094967,14.05
2.066666666666667,0.9790417983985346,False,0.0,0.0,False,0.0286,2.276628146011739,False,0.9999987831651959,0.34353330753382516,14.066666666666666
2.0833333333333335,0.9799428419276958,False,0.0,0.0,False,0.0286,2.2373527731568603,False,0.9999988048954223,0.3373984924105986,14.083333333333334
2.1,0.977267067042476,False,0.0,0.0,False,0.0286,2.3538013458958624,False,0.9999987403938262,0.3556083979275995,14.1
2.1166666666666667,0.9778370757368721,False,0.0,0.0,False,0.0286,2.3290416100786007,False,0.9999987541268978,0.3517313164538058,14.116666666666667
2.1333333333333333,0.9778379050158484,False,0.0,0.0,False,0.0286,2.3290055698662533,False,0.9999987541468803,0.3517256750459654,14.133333333333333
2.15,0.9788504480275163,False,0.0,0.0,False,0.0286,2.2849607225600495,False,0.9999987785517412,0.34483576481782297,14.15
2.1666666666666665,0.9772770603703742,False,0.0,0.0,False,0.0286,2.353367477721571,False,0.9999987406345586,0.3555404349355102,14.166666666666666
2.183333333333333,0.9786044538126494,False,0.0,0.0,False,0.0286,2.2956686350264643,False,0.999998772621489,0.34650997656250443,14.183333333333334
2.2,0.9772063633435655,False,0.0,0.0,False,0.0286,2.3564366663790537,False,0.9999987389315453,0.35602122476006937,14.2
2.216666666666667,0.9793058475791995,False,0.0,0.0,False,0.0286,2.2651251269223973,False,0.9999987895321607,0.3417358043703759,14.216666666666667
2.2333333333333334,0.979245812812727,False,0.0,0.0,False,0.0286,2.2677410945771013,False,0.9999987880844565,0.34214453041600773,14.233333333333334
