episode,stage,daily_cost_usd,min_voltage_pu,violation_rate_pct,service_quality,q_activation_freq,curtailed_kwh,peak_mw,wall_s
0,0,48.28155448876208,0.9545697866818872,0.0,0.9776994918894556,0.0,0.0,3.3524486662483093,15.4
1,0,46.882959883737165,0.9543738157377679,0.0,0.9676162392078155,0.0,0.0,3.3477984931363083,14.3
2,0,43.61679292098934,0.9544816378690945,0.0,0.8363999086612256,0.0,0.0,3.368458890921528,14.1
3,0,35.79300515252445,0.9553998719757185,0.0,0.9301233780323516,0.0,0.0,3.3321839829799176,13.5
4,0,45.30255859354794,0.9535037233712643,0.0,0.9614210545446732,0.0,0.0,3.3707024777784405,13.8
5,0,62.22392263971813,0.9538386549547507,0.0,0.8581250116671826,0.0,0.0,3.4153452036271252,13.8
6,0,45.02444411653925,0.955067265421205,0.0,0.8179552124634588,0.0,0.0,3.33233179362007,13.5
7,0,67.4332522126131,0.953300655682687,0.0,0.9969852436711698,0.0,0.0,3.365451130976536,13.6
8,0,53.4232007300648,0.9544968210463739,0.0,0.8474607071634022,0.0,0.0,3.354208627430221,14.3
9,0,52.825727829615744,0.954531122894337,0.0,0.891324166098405,0.0,0.0,3.3579480030393016,14.3
10,0,75.3677994242617,0.9540341901290947,0.0,0.9953181543230393,0.0,0.0,3.396797623076246,14.0
11,0,73.67728678293565,0.9539672302602331,0.0,0.9148786435986404,0.0,0.0,3.37312673013954,13.9
12,0,67.27415755492649,0.9543234728797741,0.0,0.928782624432714,0.0,0.0,3.396537314510182,13.9
13,0,75.39446254532808,0.9518838171132493,0.0,0.9488926048385022,0.0,0.0,3.4493551952373527,13.9
14,0,79.28873832625634,0.9542968505132029,0.0,0.958951518444073,0.0,0.0,3.3980467673081773,14.1
15,0,67.763193007962,0.9545415698544386,0.0,0.9626128722574582,0.0,0.0,3.33704065107976,13.9
16,0,74.12546605719682,0.9538310053131085,0.0,1.0,0.0,0.0,3.3659244405280817,13.9
17,0,69.59115238340603,0.9521683267235725,0.0,1.0,0.0,0.0,3.3962709786490017,13.9
18,0,66.05632544080915,0.9538797549295389,0.0,0.9017119006895616,0.0,0.0,3.365346631423858,14.1
19,1,85.65305157595411,0.9525574489095183,0.0,0.9576655238910813,0.0,0.0,3.434577816306923,14.0
20,1,141.99361863845138,0.9533510406900351,0.0,0.8711692286850062,0.0,0.0,3.4107781483447335,14.0
21,1,125.04070745944934,0.9502476077748954,0.0,0.9520725059550574,0.0,0.0,3.443688469177172,14.0
22,1,144.27548007913197,0.9510425699569478,0.0,0.9444471829754378,0.0,0.0,3.4827416212257587,14.2
23,1,155.4824556251592,0.9516146301348063,0.0,0.9802486107000646,0.0,0.0,3.4521639734003062,13.9
24,1,148.2546196924613,0.9507487185835597,0.0,0.9768590838324298,0.0,0.0,3.481539257561981,14.0
25,1,134.30058737492277,0.9524562383140421,0.0,0.9141730661668082,0.0,0.0,3.4190607838165663,13.9
26,1,129.75259723648855,0.9522562168391877,0.0,0.931052512776815,0.0,0.0,3.3951859925867756,13.9
27,1,139.18236164315468,0.9528152217705032,0.0,0.9984092980203981,0.0,0.0,3.452126857537166,14.2
28,1,146.0011664764464,0.9530179778168995,0.0,0.966748772662849,0.0,0.0,3.420559823537034,14.0
29,1,129.01169743700544,0.9511691954855791,0.0,0.8257443372701477,0.0,0.0,3.4473942973291107,13.9
30,1,132.8880126003047,0.9534380104821079,0.0,0.9801024394551205,0.0,0.0,3.403904657789849,14.0
31,1,148.06196697476693,0.9509510995559001,0.0,0.9523453694109263,0.0,0.0,3.4428169574838248,13.9
32,1,146.81194075969685,0.95318744772627,0.0,0.9545602214960449,0.0,0.0,3.429518916049762,14.2
33,1,152.68023564075799,0.9522903560007088,0.0,0.9650474290015909,0.0,0.0,3.4669577124910234,13.9
34,1,168.90845959030304,0.9525554252215113,0.0,0.9718476141780908,0.0,0.0,3.4596619284726726,14.0
35,1,149.46029833756634,0.9530251582151547,0.0,0.9486777761912076,0.0,0.0,3.4598795642159677,14.0
36,1,153.92370632282618,0.9508855075451014,0.0,0.9988160953911551,0.0,0.0,3.411927197647196,14.2
37,1,153.12647268031333,0.950172716493688,0.0,0.999713427787669,0.0,0.0,3.443437225236479,14.0
38,1,150.10475431672228,0.9521291693391768,0.0,0.9844431000778189,0.0,0.0,3.4375409025711434,14.0
