episode,stage,daily_cost_usd,min_voltage_pu,violation_rate_pct,service_quality,q_activation_freq,curtailed_kwh,peak_mw,wall_s
0,0,48.29044061905641,0.9555272711906388,0.0,0.9807689550859485,0.0,0.0,3.3233010080182512,15.2
1,0,50.46569638567465,0.9548463206446696,0.0,0.966172471324078,0.0,0.0,3.3497986272138123,13.6
2,0,39.93064730054586,0.9541876942384588,0.0,0.9241955063032041,0.0,0.0,3.384129484394631,13.9
3,0,32.76993608326574,0.9554779379561549,0.0,0.7996519046710964,0.0,0.0,3.3268549392869993,13.7
4,0,38.68185419522601,0.9541303957808049,0.0,0.7553428396770067,0.0,0.0,3.340175233758362,13.6
5,0,51.45621754796214,0.9547819405358461,0.0,0.8715079340302114,0.0,0.0,3.3272048123677673,13.8
6,0,39.5263900413935,0.9547393826672769,0.0,0.6617735865956824,0.0,0.0,3.3374703864177326,13.5
7,0,49.041761899389606,0.9549092793803919,0.0,0.733577297787849,0.0,0.0,3.3307723591833414,13.7
8,0,55.50923403991307,0.9545334842858268,0.0,0.784865618897666,0.0,0.0,3.3560904377602245,13.9
9,0,56.495600067602524,0.9541487826706,0.0,0.9015117621778507,0.0,0.0,3.3516277342492318,14.2
10,0,76.32707082959334,0.9548488696411216,0.0,0.918028720680471,0.0,0.0,3.3652208040815754,14.0
11,0,75.7278883877615,0.9541940231548675,0.0,0.8743164683665406,0.0,0.0,3.3534810532633483,14.0
12,0,54.714514928398714,0.9541448669458213,0.0,0.7941151233015616,0.0,0.0,3.3933556656320207,14.0
13,0,65.34508154352605,0.9507928108426349,0.0,0.8962773273399195,0.0,0.0,3.4752382024848525,14.2
14,0,71.63798674105666,0.9545780843723306,0.0,0.8896908411120176,0.0,0.0,3.371524402754503,14.0
15,0,70.75240243452592,0.9545747804966787,0.0,0.962498196603667,0.0,0.0,3.3247280844479477,14.0
16,0,88.31933001740214,0.9525053947958589,0.0,1.0,0.0,0.0,3.4313566874518635,14.0
17,0,73.98558744384758,0.9533104839517386,0.0,0.8692614542233954,0.0,0.0,3.3703038338696065,14.0
18,0,61.864727036091814,0.9538797704069438,0.0,0.8852053991004415,0.0,0.0,3.365346243278411,14.2
19,1,88.53232899237271,0.9532937073413568,0.0,0.8482086971376581,0.0,0.0,3.4037288632451457,14.0
20,1,161.55074380459993,0.9530366250018865,0.0,0.9933725133954922,0.0,0.0,3.4380206176786428,14.0
