episode,daily_cost_usd,min_voltage_pu,violation_rate_pct,service_quality,peak_mw,wall_s
38,131.49207333496219,0.9493120900597187,0.06944444444444445,0.7951803786343357,3.5093488659915675,11.8
39,128.680165273577,0.9535645838852113,0.0,0.7859041855665166,3.4020405455132336,11.8
40,139.20102171581988,0.9515844678268837,0.0,0.7906225257784933,3.4636049825212356,12.0
41,139.86517641881105,0.9499955015294493,0.06944444444444445,0.8175547714946212,3.4855729030472262,11.8
42,134.80671935391427,0.9522525057615309,0.0,0.7871012416917529,3.435906163625111,11.8
43,123.79828271642323,0.9533728900869254,0.0,0.7693596840054879,3.3689323069945325,11.8
44,146.26143409520387,0.9511533741460616,0.0,0.7776343998853015,3.4726085149537584,12.0
45,133.51102907326813,0.9517665210977536,0.0,0.8154179175634356,3.476536360024427,11.8
46,131.11199903604384,0.952081493328479,0.0,0.7744390674996332,3.4504520625526927,11.8
47,136.97476247942444,0.9509044816101145,0.0,0.80417377141046,3.467206283593583,11.8
48,128.69938254612686,0.9532821932826008,0.0,0.7681131878014085,3.3742893058648655,12.0
49,130.98509836894272,0.9524956243859032,0.0,0.8102262628639952,3.4469714524130652,11.8
50,125.08946790772674,0.9530373160526014,0.0,0.7932901110414496,3.3966567407189543,11.8
51,147.20397970992332,0.9520775899655217,0.0,0.7965318431833536,3.4199381698448192,11.8
52,134.37465258574483,0.9509268688845862,0.0,0.7757676401017662,3.4494401607706315,11.9
53,133.69173061797017,0.9528435236671836,0.0,0.8462658750754242,3.4260922710162705,11.8
54,133.6351604080499,0.949538472828264,0.06944444444444445,0.787771382513172,3.47752233248691,11.8
55,136.10652443873883,0.9529672943718259,0.0,0.7708812353460964,3.434395710914248,11.8
56,141.71820713955162,0.9508827479235853,0.0,0.8095260512130601,3.4747286665640735,11.9
57,136.55661157470942,0.9507364061960475,0.0,0.7911403052879816,3.508528071223398,11.8
58,127.12960366392133,0.9537957403120408,0.0,0.7836419551261041,3.3898806190811746,11.8
59,132.3996314157545,0.951904199008804,0.0,0.792685054257652,3.4444092152670827,11.8
60,145.31300440207127,0.9498467014043251,0.06944444444444445,0.8141223267351124,3.4996576731081586,12.0
61,130.1642568273843,0.9518362407660003,0.0,0.7555408958482136,3.465470755455176,11.8
62,129.0880664906203,0.9536936275279279,0.0,0.7795943103944014,3.3682176479132804,11.8
63,136.50869183167816,0.9527971027910398,0.0,0.8200587458826197,3.4218154699236325,11.8
64,144.24695700043432,0.9518614790144109,0.0,0.8245088746817044,3.4723193582378524,11.9
65,143.8806955199539,0.9529468357857902,0.0,0.8118639268310346,3.400115547932956,11.8
66,136.31950393819804,0.9527879644746448,0.0,0.7662390828720372,3.446909040239611,11.8
67,135.00189368113877,0.9513859886497666,0.0,0.7843717221238756,3.4483447017381392,11.8
68,135.48967792382842,0.9529906023415524,0.0,0.7845460532723234,3.4233706893267892,12.0
69,130.25659475907682,0.9515007541900726,0.0,0.7758743691201109,3.4833110669666865,11.8
70,143.13512606379388,0.9516036401453662,0.0,0.7885475881881987,3.430285060554659,11.8
71,136.34459717777366,0.9496196733901964,0.06944444444444445,0.8063437469227954,3.489098215273231,11.8
72,126.62666405743362,0.951814863164513,0.0,0.7750709680627764,3.4384113114378527,12.0
73,123.5061574053765,0.9538687463283367,0.0,0.7804182762023241,3.3932378193264103,11.8
74,139.7687708233594,0.9510881945134276,0.0,0.8082422594767603,3.4993293763289812,11.8
75,143.89516340783237,0.951550105622907,0.0,0.8172941098010501,3.4868549198494514,11.8
76,141.82019881510743,0.951460146226316,0.0,0.8335733459776411,3.474573806142824,11.9
77,146.3171739505529,0.9528660965786293,0.0,0.8243502590863414,3.4136715008107674,11.8
78,139.81377434188127,0.9500611897174445,0.0,0.7977891642300117,3.505152335281397,11.8
79,129.11563793528077,0.9523528622326343,0.0,0.7797320290651208,3.4029922743944017,11.8
80,126.90485525292164,0.9515371956747162,0.0,0.7869650983177329,3.419890524703499,11.9
81,133.7844363061488,0.9527872967053854,0.0,0.8125958179953284,3.3964145743034857,11.8
82,146.4908595172166,0.9519125086704123,0.0,0.8076175562408829,3.4429911748369078,11.8
83,131.45343283215166,0.9524395104779042,0.0,0.7903354505329224,3.4537020765604125,11.8
84,115.82563585746284,0.9526750228121061,0.0,0.7478652196505347,3.423815100913002,11.9
85,121.29261430066823,0.9513199191539569,0.0,0.7629424063433691,3.463314345244225,11.8
86,144.9908834297359,0.9518758689532465,0.0,0.7919776281845817,3.4625648580334074,11.8
87,125.22785255527496,0.9529548299532556,0.0,0.8121132042101714,3.3986580922651917,11.8
88,125.2751872885227,0.9539756323814331,0.0,0.7545661091392855,3.379956993875332,11.9
89,131.68028941038247,0.9537289615196989,0.0,0.7896704305128468,3.3875134190036995,11.8
90,138.1800338502526,0.9518867385020949,0.0,0.801602592738958,3.4185459697004896,11.8
91,138.61709901535505,0.9530046419460186,0.0,0.8355394250930924,3.4000609629801066,11.8
92,136.6394499453604,0.9517172738435188,0.0,0.7950944302992344,3.5017068422379207,12.0
93,136.45900253009796,0.9534683527833786,0.0,0.7754694680493825,3.4112525061842613,11.8
94,126.32115854576236,0.9509197991362809,0.0,0.7875935264515648,3.4845669655558766,11.8
95,127.36704634073374,0.9523191452105515,0.0,0.784199171502496,3.4385814740105265,11.8
96,126.22674835082891,0.9528911869263428,0.0,0.7944126631122762,3.4204327043232605,11.9
97,129.82737226030233,0.9506575775469622,0.0,0.8136720160362765,3.459231599637617,11.8
98,146.64589053443072,0.9514758452951958,0.0,0.833794964569583,3.4395320300026957,11.8
99,130.8589909864366,0.9524273464432735,0.0,0.7472313639664427,3.42569340899502,11.8
100,132.37827988791466,0.9528359108765624,0.0,0.8109362918511177,3.400820944815299,12.0
101,135.4459464426041,0.9523498128981457,0.0,0.7798560803463093,3.4369021059524525,11.8
102,131.54482474064827,0.9524442264493201,0.0,0.7661536172683626,3.406948590534608,11.8
103,127.53845610648396,0.9525944237790169,0.0,0.7537073200728858,3.4206551657310555,11.8
104,133.83421437108512,0.9513430179652919,0.0,0.8063289497952083,3.4721867436071228,11.9
105,138.15403239035606,0.9512580975751411,0.0,0.7995911661276418,3.4445357273789248,11.8
106,138.49443867084386,0.9517116447220172,0.0,0.7954555695365129,3.4178063463013624,11.8
107,143.50101454782487,0.9513376897855147,0.0,0.802288915918959,3.4416686252136213,11.8
108,143.26906056725971,0.9511336214950814,0.0,0.8097914609178879,3.4051005581425895,12.0
109,131.67008645001056,0.953042743340922,0.0,0.7961797477041611,3.4174648336398734,11.8
110,121.72509746637941,0.9524005154352199,0.0,0.758025032520595,3.3970404529914773,11.7
111,135.30567093896866,0.9505721467523491,0.0,0.8119370438623387,3.4076491582258193,11.8
112,130.6980831890404,0.9527484980550505,0.0,0.8187876443989791,3.4296724618640977,12.0
113,126.56189620465031,0.9520371950799297,0.0,0.7664268478971862,3.4345074938925366,11.8
114,128.8036689881086,0.9521241860255244,0.0,0.784323603875477,3.418998349719447,11.8
115,132.47488304263348,0.9509471175003672,0.0,0.7869255071172722,3.4594760929584005,11.8
116,131.98750391253827,0.9531278201336708,0.0,0.8038129981058569,3.4261329698555216,12.0
117,140.06433412063126,0.9531742390830734,0.0,0.8099051507612258,3.402102969051614,11.8
118,142.6335023335814,0.9521596665781542,0.0,0.7973639238935811,3.4115288102794423,11.8
119,129.16429051035635,0.9532512482925494,0.0,0.7881920122129555,3.4142989441046665,11.8
120,127.37009756952534,0.95178262386224,0.0,0.7988547115282816,3.4540198684202954,12.0
121,149.10667646408078,0.9522217101630266,0.0,0.8330786406360158,3.419974487870541,11.8
122,141.91692012050743,0.9529951898112674,0.0,0.8286034577073446,3.4252141335287716,11.8
123,138.73217615732554,0.9508442200732256,0.0,0.8154357691093393,3.4227792825791603,11.8
124,120.13220123833418,0.9532427324613008,0.0,0.7973980619585123,3.380812062230207,11.9
125,139.19161000019312,0.9534528322261183,0.0,0.8148146069317997,3.413390914981789,11.8
126,139.6312405538261,0.9537317037301234,0.0,0.7913025285213189,3.376600762855812,11.8
127,132.6077470151186,0.9534216869458092,0.0,0.8005957308385783,3.400616564775228,11.8
128,146.66447369301315,0.9503034607414234,0.0,0.7929189564921371,3.481558276384875,12.0
129,129.14613452631238,0.9521914572576835,0.0,0.7936564949093063,3.4045119942038244,11.8
130,127.9742521010041,0.9508940379561073,0.0,0.761241314019234,3.4825533956365113,11.8
131,125.71974640825393,0.9528329880779463,0.0,0.8111520722122605,3.40494138362875,11.8
132,135.5348395634293,0.9525256664611652,0.0,0.7878117576815828,3.443969894791444,12.0
133,127.82063629597421,0.9515531248931596,0.0,0.7843504048444736,3.462691778798059,11.8
134,151.13915424209833,0.950693396623017,0.0,0.83530165198209,3.494855269312445,11.8
135,131.1344872025848,0.9517109326981056,0.0,0.7988026850969594,3.4185928586057766,11.8
136,137.78744301080712,0.9493662535404913,0.06944444444444445,0.8017769938547687,3.4874482432901908,11.9
137,138.1735673873127,0.9514141741932598,0.0,0.7853892509328038,3.472969104876411,11.8
138,138.45077959668632,0.9527167286268019,0.0,0.7789275939743486,3.424973907038465,11.8
139,144.76648334586613,0.9529873260631467,0.0,0.8005089694389351,3.431383422563956,11.8
140,127.98802039203044,0.9515067824964571,0.0,0.7720629896975493,3.456249352337114,11.9
141,133.88355600404742,0.9524845992868263,0.0,0.7894463310915928,3.435174494774626,11.8
142,127.22781331565973,0.9528748724173424,0.0,0.7865449181682088,3.3921104476754285,11.7
143,135.98885460221766,0.9507236679556532,0.0,0.8307111573314124,3.430265515771213,11.8
144,130.60444485694174,0.9530523661037062,0.0,0.7787935377336154,3.4216570109087114,11.9
145,133.18838382953405,0.953336286899579,0.0,0.808959251941556,3.3700285639161964,11.8
146,133.24711321738366,0.9536173458386489,0.0,0.8288479509838652,3.402739551938813,11.8
147,122.25051021999123,0.9527654181930979,0.0,0.7774903959037468,3.405667530637914,11.8
148,137.86039019793276,0.9499015389036238,0.06944444444444445,0.7933587110850754,3.443694911409275,11.9
149,153.2116950584054,0.9519125365616056,0.0,0.8580231290218258,3.4440040288718756,11.8
150,140.22977818721535,0.9524489398789154,0.0,0.8082007536594659,3.45251761746795,11.9
151,130.1100598527193,0.9507037653542795,0.0,0.7613694942544555,3.4680498223817118,11.8
152,134.87758490291236,0.9535689124031377,0.0,0.7989049274000248,3.4177019072534165,12.0
153,129.72711081165073,0.952159438543447,0.0,0.7807858771677004,3.4399862921144093,11.8
154,121.46711203342679,0.9531215904162829,0.0,0.7760709247064472,3.392958374190214,11.8
155,135.14345356455442,0.9527441556932634,0.0,0.7706456931830941,3.4404795848747622,11.8
156,141.67856626611942,0.9524709083547628,0.0,0.7978459439667588,3.4233545737635906,12.0
157,133.41009928321836,0.952578766413831,0.0,0.7973390025441591,3.395006230423274,11.8
158,144.2515824147165,0.9511128154345354,0.0,0.7820876576809399,3.4474359692453227,11.8
159,136.9961527467072,0.9516757351284156,0.0,0.8125683676371117,3.4219225871347274,11.8
160,138.0679488952756,0.948548436480699,0.1388888888888889,0.8276901672244338,3.4744202521772842,11.9
161,147.4259729227126,0.9475643812480721,0.1388888888888889,0.8179055224607714,3.5875565368858764,11.8
162,128.1739792992175,0.9520431767540267,0.0,0.8139243561590935,3.453117073026413,11.8
163,132.05797640621654,0.9518174064269957,0.0,0.7833735424515071,3.4226529116910123,11.8
164,135.15156151035427,0.9518748695982328,0.0,0.7855575903136129,3.407563277369093,12.0
165,125.76463840353487,0.9526332848221777,0.0,0.7757946938437714,3.4103542989547297,11.8
166,139.29693904355162,0.953752679283964,0.0,0.811189031112324,3.4164043669945765,11.8
167,146.5749888793826,0.952703830466544,0.0,0.8017527886784327,3.4451043240044377,11.8
168,130.0260948604345,0.9522486354171843,0.0,0.7598390812413127,3.4825704947422187,11.9
169,133.58143009975564,0.9535237444844695,0.0,0.7770666333559048,3.3877482407649984,11.8
170,127.11830604434017,0.9512805409763275,0.0,0.7716520539644047,3.432105861040198,11.8
171,132.5258279432952,0.9528657388683485,0.0,0.7873229054679128,3.445301694548622,11.8
172,129.74499591636658,0.9528351633722866,0.0,0.7860816976774186,3.43244260719789,12.0
173,135.4329073487521,0.9511499760948765,0.0,0.812439347810484,3.477031559413009,11.8
174,134.9503111614585,0.9516975207809091,0.0,0.8215711970482927,3.460118999337678,11.8
175,146.97981513553856,0.9520111923757494,0.0,0.8399395658315235,3.447135492116953,11.8
176,140.2388399631084,0.9507365658637874,0.0,0.8024856114315566,3.4427033528806743,12.0
177,131.9691203823388,0.9518299820986061,0.0,0.7885586947320975,3.4894047155006933,11.8
178,140.6645556455255,0.9519731562596786,0.0,0.8183490474836611,3.456657580712333,11.8
179,139.31970715099575,0.9511908169506971,0.0,0.8069832163771516,3.4311797244853617,11.8
180,115.49243259429936,0.9537615385133245,0.0,0.7744742135618123,3.3813210712530117,12.0
181,127.16165519881248,0.9529609074338972,0.0,0.7594959020335511,3.3779032349847657,11.8
182,148.7839619309902,0.9511188426474397,0.0,0.8328298721157745,3.4485074208417226,11.8
183,133.33927902650834,0.9526231051572764,0.0,0.8157688420154392,3.4222665129800993,11.7
184,134.0188345641494,0.9524312716832205,0.0,0.8025772047335682,3.406345132925022,11.9
185,140.56766757467378,0.9524192394062851,0.0,0.7935296866854328,3.418052590343634,11.8
186,133.600865833968,0.9529293863475411,0.0,0.7927043316286367,3.391148953044619,11.8
187,150.3836675131917,0.9522946731477037,0.0,0.7891674473616942,3.4424052508787977,11.8
188,137.96096893212197,0.9525846081984349,0.0,0.7996435942590681,3.4508128367082858,11.9
189,147.45559528115396,0.9512611110592716,0.0,0.7776699413738157,3.411619481866437,11.8
190,140.8158549395203,0.9516582345202607,0.0,0.8247576169484766,3.472092817113578,11.8
191,124.93603547364471,0.9532249790423052,0.0,0.7956598331025606,3.390228883199538,11.8
192,130.77497987526658,0.9536572266402331,0.0,0.7829821602673698,3.3832243045927175,11.9
193,142.8397445629835,0.9504671588168686,0.0,0.8025906701281296,3.454698550975416,11.8
194,136.01274529263372,0.9528450003090955,0.0,0.794521929818556,3.4144727440387337,11.8
195,127.99396349939698,0.9532812650141471,0.0,0.7933785277075196,3.407402437167532,11.8
196,142.70473810428388,0.9509298368533696,0.0,0.8532701695932173,3.4951879590940287,12.0
197,132.09979040488602,0.9508690996170797,0.0,0.7753816915093487,3.4402746574512184,11.8
198,138.03757679829,0.9519080603495689,0.0,0.7792390169987493,3.441226849299674,11.7
199,137.71372084477542,0.9527029090192347,0.0,0.7670466697066424,3.396333454554081,11.8
200,127.23579327514766,0.9533152669215478,0.0,0.7729149246977209,3.4050889198131498,12.0
201,140.33615077206494,0.9513525588586828,0.0,0.7899400019570403,3.4531089607735113,11.8
202,134.23675031208978,0.9513197064749693,0.0,0.7826903246285776,3.4656821224205507,11.8
203,143.154279246658,0.9529249811318976,0.0,0.8049245576728875,3.4387329620754357,11.8
204,141.78633730182048,0.9516871713290596,0.0,0.7865233553312189,3.477572078329737,12.0
205,131.56216424983742,0.9531648636656411,0.0,0.7957903650394733,3.3877024355590555,11.8
206,148.38177676385638,0.9512381864845272,0.0,0.8484671561041827,3.4701276454249608,11.8
207,135.8918559089303,0.95281259404924,0.0,0.7978503302210804,3.448618596199742,11.8
208,128.91319534665348,0.9529291431862459,0.0,0.7944740097781862,3.4215897326963924,12.0
209,133.73053626447913,0.9525827252481729,0.0,0.7845752726550883,3.3848201217435943,11.8
210,124.88937919509411,0.9521216099220658,0.0,0.7682706251244562,3.4189433997213308,11.8
211,126.22534572261571,0.9521246821138616,0.0,0.7472781779556702,3.415480380990717,11.8
212,123.8635695465505,0.9540801190914652,0.0,0.8088886117430585,3.370065251377569,12.0
213,134.05219635239249,0.9514883334384738,0.0,0.7875028602369469,3.447093968200908,11.8
214,132.24628107896444,0.9518378204222387,0.0,0.7940022653327174,3.459777967032776,11.8
215,136.18994808363908,0.9501290825062074,0.0,0.8052314916836978,3.497227965258828,11.8
216,146.7572989563943,0.9516563971361468,0.0,0.833200081128085,3.463266042821298,12.0
217,127.58183663201332,0.9512028899933959,0.0,0.792534135529384,3.438212033367907,11.8
218,134.84839275664095,0.9517950819305195,0.0,0.7862829109779488,3.443251512061837,11.8
219,133.74910829219226,0.9536772262453855,0.0,0.7874742860673312,3.4428949580914487,11.8
220,128.89770638740058,0.9531549206164077,0.0,0.8416171825537702,3.405399160897308,12.0
221,130.14999012351035,0.9534476211886912,0.0,0.8060136466170453,3.385539756278885,11.8
222,141.59993936744334,0.9531616824253737,0.0,0.7797262170123691,3.405052737119251,11.8
223,131.09391902905696,0.9517842698535919,0.0,0.8120522412093877,3.4601940847094856,11.8
224,142.6440021480024,0.9506240911965393,0.0,0.7944467328579838,3.448156868865814,12.0
225,131.63743599542977,0.9526555711705412,0.0,0.7982631023094964,3.4187359432600872,11.8
226,153.53452344831828,0.9519730400598436,0.0,0.8517130761477963,3.4654559891782526,11.8
227,136.75352530175445,0.9493130173620195,0.20833333333333334,0.7934932981203241,3.4626593265001513,11.8
228,137.02901208290464,0.9503572422886486,0.0,0.7863659170571748,3.492082246174194,11.9
229,127.44310256385802,0.9518120530306171,0.0,0.7907455107734215,3.4297614230189803,11.8
230,140.18728248241544,0.9514243282853255,0.0,0.7842820660913303,3.400027206055953,11.8
231,137.78345851549506,0.9521602775232725,0.0,0.798884827859198,3.4429482279626122,11.8
232,133.97851090151076,0.9523395580051504,0.0,0.7991656982992286,3.4496684811668112,11.9
233,136.4032277797162,0.9513390205301918,0.0,0.80914329794171,3.4616727858605953,11.8
234,131.40168473529815,0.9537975936721524,0.0,0.7678761484809822,3.3910039524504483,11.7
235,120.894472276628,0.9529416345103804,0.0,0.7654168699726507,3.4091039355966504,11.8
236,133.4593131067454,0.9506774983973446,0.0,0.8181756777635046,3.402182961475165,12.0
237,134.14509997782113,0.9519548317766932,0.0,0.8437685099678055,3.4622049554698244,11.8
238,140.03211686673762,0.9516507907430424,0.0,0.8194168920149202,3.4196524777816526,11.8
239,139.22298118984693,0.9483199798881705,0.06944444444444445,0.7977842952379353,3.520741766991509,11.8
240,143.147047575146,0.9517514615994206,0.0,0.8045172816057138,3.4251580609216026,11.9
241,133.01739580777289,0.9521006794292228,0.0,0.781847004412247,3.4302069381857048,11.8
242,132.02767062377933,0.9505971655881759,0.0,0.7957591322479135,3.4535181552108805,11.7
243,141.37261227425935,0.9514275084871191,0.0,0.8008502347603409,3.4531816648486773,11.8
244,136.72599422755835,0.9506469464035334,0.0,0.7833750139785308,3.514040123931122,11.9
245,138.64265419411657,0.952074576048776,0.0,0.7636580075387707,3.4448650099059948,11.8
246,123.63717364838722,0.9523451913445283,0.0,0.7688202839398018,3.4301758109451046,11.8
247,136.66469934594633,0.9498291964583474,0.06944444444444445,0.8042300956049685,3.5080748848649814,11.8
248,139.7134783965945,0.9531645091896623,0.0,0.8173178387848116,3.412969834148195,11.9
249,121.44455822712185,0.9535632779802636,0.0,0.7770931209821799,3.388138177951116,11.8
250,130.76129343482856,0.9517078482967478,0.0,0.8028038610773479,3.4466360468666513,11.8
251,137.64074607041474,0.9523879090000201,0.0,0.7803250384468681,3.4595602941619794,11.8
252,146.12455624800924,0.952365290843463,0.0,0.8237669097195587,3.4174241671418493,12.0
253,131.32717939054962,0.9514492957638283,0.0,0.7976575828446919,3.4268286519923605,11.8
254,122.44707611477376,0.9533842276747316,0.0,0.7805549926121292,3.3835181860752988,11.8
255,136.8807793680131,0.9504138605062737,0.0,0.8191965079792554,3.4767696166900572,11.8
256,145.51364047005768,0.9526313801671294,0.0,0.8309317565496392,3.438880120645265,12.0
257,135.24229962942005,0.9528337345352889,0.0,0.7932461767590121,3.4287821689704496,11.8
258,140.1816508996487,0.9515339977924044,0.0,0.7739617002834331,3.4461323219019664,11.8
259,152.2717589447497,0.9512051679336876,0.0,0.8362439369852808,3.4728231763385,11.8
260,128.95131718137858,0.95365429481766,0.0,0.7891075058713158,3.3794435457724425,12.0
261,133.2188634184599,0.9532867213658892,0.0,0.8105699186768699,3.408374996084716,11.8
262,145.37427296292788,0.9494055842922737,0.06944444444444445,0.8161519729854413,3.538907658370923,11.8
263,131.33409244561193,0.9520802637625355,0.0,0.7996574518045286,3.4606781923496057,11.8
264,139.37084233528378,0.9487517855261075,0.06944444444444445,0.8032014829910042,3.519163994048603,12.0
265,131.24622303938867,0.9536691236341003,0.0,0.789424941442593,3.400989267499404,11.8
266,131.7842332520485,0.9528628998632129,0.0,0.8030645262774245,3.40929529933507,11.8
267,128.61746232384442,0.9526487634708962,0.0,0.7596388163925384,3.4112975753422163,11.8
268,134.33562613156442,0.9527244389047694,0.0,0.8201614340173475,3.414447689344108,12.0
269,128.2288880594373,0.9522476327789052,0.0,0.7868368263310886,3.45706250431292,11.8
270,139.21555779105427,0.9531126667293247,0.0,0.7893119717054298,3.4418041032667492,11.8
271,131.10088162145024,0.9524857344800103,0.0,0.8030708879449301,3.4005292539336374,11.8
272,144.09415899842975,0.950238207276321,0.0,0.8049512966800485,3.491632408952109,12.0
273,126.45363812932366,0.9511668644022211,0.0,0.7826918162711266,3.4923328970725267,11.8
274,144.22469045826796,0.9507210712635277,0.0,0.797228371047474,3.442655453561951,11.8
275,132.39131995561718,0.9511132725282206,0.0,0.8067309682936948,3.4579343291786304,11.8
276,123.623710373342,0.9508270414564433,0.0,0.7897730351878195,3.4590455387775245,12.0
277,128.50887975373863,0.9520694039645533,0.0,0.8004684156294397,3.4465835111423706,11.8
278,142.99497910076383,0.9512459555142666,0.0,0.7830894312426439,3.4767781178241375,11.8
279,132.86846681663388,0.9517810283695065,0.0,0.8031720332119452,3.4260492917491217,11.8
280,141.79430760785945,0.9521460307507434,0.0,0.815184264501362,3.4345750654166345,12.0
281,135.85995106524217,0.9529246745206804,0.0,0.7925452879751391,3.428204604691413,11.8
282,133.8750353603661,0.9506193611732007,0.0,0.7950109196713369,3.470576454876495,11.8
283,129.82336954596636,0.9525046720661594,0.0,0.8261668436854455,3.427180962104689,11.8
284,148.98992127221823,0.9519720215050178,0.0,0.7969540785380679,3.441419529760689,12.0
285,136.89729193150998,0.9526801308890956,0.0,0.8057588939670842,3.3955175173868355,11.8
286,137.15132670131322,0.9526431548765154,0.0,0.7893794657648406,3.4142779101212692,11.8
287,152.8728422026337,0.9514288503042738,0.0,0.8381536345858548,3.483764385546314,11.8
288,143.9936496950984,0.950924262435864,0.0,0.7964438784213084,3.4763059406106054,12.0
289,131.67416770914198,0.9522400366023113,0.0,0.793803436260407,3.427513291009461,11.8
290,129.161544252187,0.9527561903792391,0.0,0.7922648311344191,3.4186855260081384,11.8
291,130.93167119818926,0.9520332873311516,0.0,0.7753026234401507,3.4260875132004287,11.8
292,133.37018070602412,0.9533381571002538,0.0,0.8033273390808839,3.404798926846836,12.0
293,144.0394945914746,0.9505638971936627,0.0,0.8201558996008803,3.4379405448410525,11.8
294,123.23071171185376,0.9527224141597845,0.0,0.7559312224130011,3.3950852103499383,11.8
295,129.7457751717269,0.951932251427224,0.0,0.7906252026142675,3.41335792114882,11.8
296,131.6064515561462,0.9518328225349988,0.0,0.8059760357377881,3.425675162104837,12.0
297,125.79483599764107,0.9523133624523838,0.0,0.7735379319450826,3.434530702509217,11.8
298,135.29638765063882,0.9513195297455607,0.0,0.8046274332122019,3.449065411574675,11.8
299,128.65450719314816,0.9513736329931898,0.0,0.7732579617685793,3.4133403451722706,11.8
300,140.33133130797748,0.9506171795725293,0.0,0.8045373874123961,3.4605272062351635,12.0
301,118.18414852574466,0.9530878082794116,0.0,0.7462379744282259,3.4014794453548274,11.8
302,130.11376967030762,0.9517898148887362,0.0,0.8076607664957383,3.437257456956698,11.8
303,146.4292259685696,0.952516122432091,0.0,0.8175888624546662,3.4487645737056942,11.8
304,139.48766236117484,0.9511708829864816,0.0,0.7671385798271919,3.4266142350660016,12.0
305,120.2608025899231,0.954822233652846,0.0,0.7873023707442143,3.384513008806777,11.8
306,132.73060628581047,0.9510548332157499,0.0,0.8092471035072739,3.470544635873412,11.8
307,137.18197886437176,0.9528967735054579,0.0,0.7860505290507007,3.4382932433989564,11.8
308,133.75194012930982,0.9528949767712005,0.0,0.7972510722851859,3.3951976878776615,12.0
309,133.55421148315065,0.9530690819532073,0.0,0.7681002567469416,3.4345391679489836,11.8
310,134.64399485814576,0.950845100146962,0.0,0.7673456619312522,3.443036271023504,11.8
