episode,daily_cost_usd,min_voltage_pu,violation_rate_pct,service_quality,peak_mw,wall_s
0,149.034682443291,0.9489516431131886,0.20833333333333334,0.8712900896144614,3.4977903940106065,14.9
1,133.36077216738454,0.9537085951275422,0.0,0.8336166826483725,3.4206637412756558,11.8
2,142.119463878721,0.9519060684349977,0.0,0.8002790862348608,3.438996557113983,11.8
3,131.70681380254024,0.9528710707241089,0.0,0.8083735739229546,3.389266187677977,11.8
4,147.1182509125471,0.9515245779164255,0.0,0.8374899600928708,3.4912513457906025,12.0
5,149.05565379500393,0.9528443048500613,0.0,0.8183118577348071,3.4048265596439733,11.8
6,135.23836455097796,0.9522097708621398,0.0,0.7933125603854437,3.44270865830784,11.8
7,134.0969309073687,0.9531498195107785,0.0,0.7910199277463235,3.3903666018332608,11.9
8,138.082106592387,0.9526050459423693,0.0,0.7813511738857095,3.4373868264508975,12.0
9,133.3243170094788,0.9513472127004564,0.0,0.7875460198405928,3.4140890625553313,11.8
10,147.0458153636455,0.9528496667342151,0.0,0.800999708804744,3.392972453530527,11.8
11,141.77330564874404,0.9510302287325615,0.0,0.824581247708977,3.4542067829824328,11.8
12,135.63751516804103,0.950338761622249,0.0,0.7992675427945208,3.532978427029037,12.0
13,142.16393410605193,0.9504501173766275,0.0,0.8329370027735277,3.4541544224545966,11.9
14,135.6856343827546,0.9528056600011257,0.0,0.8170897369203977,3.4130369063414907,11.8
15,132.60272472938897,0.9519226849692811,0.0,0.8203733801255289,3.421011440412063,11.8
16,118.45878058588507,0.9534106387638663,0.0,0.7505558842757976,3.4047230657843333,11.8
17,123.23570857104664,0.9518036016531434,0.0,0.766501357586276,3.4866412041686914,12.0
18,135.25238171222801,0.9515986521212549,0.0,0.781060356178762,3.455328362688019,11.8
19,133.50827323612566,0.9532744415533515,0.0,0.7472440080724642,3.4084898783973703,11.8
20,133.9835001878142,0.9533222880531699,0.0,0.7805976034811332,3.393652313875025,11.8
21,126.74258647385234,0.953533150565475,0.0,0.7680978655216153,3.3728897315054445,12.0
22,129.34301880711314,0.9526944773369008,0.0,0.7662725266396596,3.4340371623692274,11.8
23,138.5477606184483,0.949862242394814,0.06944444444444445,0.7655102328435899,3.484574956936683,11.8
24,122.3941852683723,0.9512548773915678,0.0,0.7416445323523158,3.4549360276353744,11.8
25,118.87729420503975,0.9533733474119962,0.0,0.7345848997538392,3.3718161806117557,12.0
26,128.31910814917083,0.9521699087782626,0.0,0.7486164261424078,3.3822512405858887,11.8
27,131.13440378305322,0.952871470320358,0.0,0.7493747064004254,3.4387662910215266,11.8
28,133.4236144613623,0.9526192941270145,0.0,0.7510467398041859,3.4331494062624857,11.8
29,133.46494224080448,0.9513695062783407,0.0,0.7853710306754115,3.4601663239942124,12.0
30,132.8482885751128,0.9526498753929808,0.0,0.7921278871925285,3.442517903652376,11.8
31,128.34484943887594,0.9527190385025665,0.0,0.8074825979889988,3.408586915854127,11.8
32,139.42910514289133,0.9533093372040392,0.0,0.7976187764604077,3.430749849113751,11.8
33,133.2191840248704,0.9517729038175026,0.0,0.8195386977496474,3.461647125912544,12.0
34,141.18636590740098,0.9537079160807402,0.0,0.789991471404611,3.4293577907213746,11.8
35,141.33826999846096,0.953707435142466,0.0,0.8366287819293132,3.3982035841463083,11.8
36,129.818757186979,0.9505812060385187,0.0,0.7855482733493756,3.44095745744055,11.8
37,124.91664872190358,0.9525056337076075,0.0,0.7793611263743411,3.381073257290344,12.0
38,125.76574254289265,0.9506206786189558,0.0,0.7766397226815785,3.4824059772548424,11.8
39,130.3835288569331,0.9534760601756721,0.0,0.7783896270387226,3.4052995592029363,11.9
40,139.6801317528188,0.9504036998580294,0.0,0.7995876653541519,3.470066549496745,11.8
41,132.27942942877107,0.9518082058603283,0.0,0.8088563911960593,3.435970989443583,12.0
42,124.78617107132087,0.952610344502876,0.0,0.7508822388996448,3.426241122178425,11.8
43,121.90267726412418,0.9536432066261759,0.0,0.7344007802753227,3.3707768978968615,11.9
44,138.47098950606576,0.9509821404940307,0.0,0.751605731661116,3.4524864129315875,11.8
45,119.3046104954481,0.9525544960312425,0.0,0.7634524066099059,3.4510283319940314,12.0
46,123.78707355545457,0.9526190300459226,0.0,0.7313024424745166,3.4226513716633336,11.8
47,126.67961424547434,0.9517438874580084,0.0,0.7811682718985897,3.4569765237922776,11.8
48,121.94259951716666,0.9527276275675034,0.0,0.7342241871816606,3.4095630261293,11.9
49,122.29793502566218,0.9520009705387855,0.0,0.7737242075388917,3.4549375335554906,12.1
50,114.2773552684486,0.9532835855438757,0.0,0.744961490694528,3.399146850605749,11.8
51,131.52247006496785,0.9510729421384678,0.0,0.745499823794643,3.432235094354593,11.8
52,122.35512062460187,0.9510104993584757,0.0,0.7381440044915464,3.445708003063417,11.8
53,109.07447196668387,0.9530373030937703,0.0,0.7547480862991801,3.4263956789237566,12.0
54,117.72514891213176,0.9497535176866163,0.06944444444444445,0.7134759082693941,3.4785200768087337,11.8
55,124.0841724233478,0.9531493054445495,0.0,0.7281847396295691,3.420295430867784,11.8
56,119.5858251851499,0.95195900443616,0.0,0.7504550225722315,3.4245983035505474,11.8
57,118.73070415520672,0.9502101009965306,0.0,0.7269318365717117,3.534788358508249,12.0
58,119.12521897456044,0.953226517803234,0.0,0.7583256603956335,3.4001370019784547,11.9
59,124.10153502544757,0.9539038944520569,0.0,0.7457675266870903,3.3791722825125663,11.8
60,131.15319355598086,0.9503430580090297,0.0,0.7758602098953967,3.483145771967945,11.8
61,123.22287715405228,0.952039437862724,0.0,0.7431665997936632,3.4572522722455665,11.8
62,125.94912906089424,0.9525700801127076,0.0,0.7517445994709456,3.4049498399527702,12.0
63,132.96297205063703,0.9528767844778547,0.0,0.804014381312727,3.4087353014379906,11.8
64,131.31195529788727,0.9513598058774843,0.0,0.7829906405089886,3.481106051095595,11.8
65,132.72816412794592,0.9521928685445684,0.0,0.7715799059757857,3.379661293886228,11.8
66,131.15136659461257,0.9528701025248256,0.0,0.7200776002614372,3.448625088480272,12.0
67,133.38483798269922,0.9508498672159097,0.0,0.7898564099205837,3.456065737695476,11.8
68,130.98223866203423,0.9536270154665616,0.0,0.7529411889052889,3.4173466337886103,11.9
69,126.17405164539817,0.9526338624556316,0.0,0.7625979335297359,3.447309910040531,11.9
70,134.2227696371973,0.9511667375731062,0.0,0.7463034891338571,3.444560240417635,12.0
71,134.98597828403115,0.9509686752568668,0.0,0.8168828955561012,3.4645404356034692,11.8
72,112.44496065354339,0.9534374769626279,0.0,0.7362475055663937,3.3913919431801687,11.8
73,111.5491518259793,0.9542421185661293,0.0,0.7272979066366688,3.4002779170235717,11.8
74,124.99240914438667,0.9513705804130339,0.0,0.7498898818937594,3.5001077221522694,12.0
75,140.01433899930123,0.951259121561205,0.0,0.786303242078878,3.510301207243021,11.8
76,125.88636150467404,0.9515891442071138,0.0,0.7639541922302742,3.4775293940067464,11.8
77,135.74797774370015,0.9525947557641173,0.0,0.784734139276843,3.404738068470146,11.8
78,123.20439152640105,0.9502144403636454,0.0,0.7574003661805194,3.4932562438202157,12.0
79,128.11913591513033,0.9518415243674397,0.0,0.7534259847252325,3.4078095818666303,11.8
80,125.03915168675782,0.9518000904972248,0.0,0.7447646464143977,3.4105167277598722,11.8
81,128.18345367684958,0.9534938532119843,0.0,0.7857792094987521,3.397860529818394,11.8
82,141.09641350516677,0.9523149261141278,0.0,0.7823607765223602,3.4428026472528317,12.0
83,115.3325208747089,0.9538248218789156,0.0,0.7244723651092387,3.419920201426898,11.8
84,106.01775366568566,0.9527285221555543,0.0,0.7061561273131846,3.422839569454147,11.8
85,118.43993728309864,0.9510659455356703,0.0,0.7147215320420007,3.4774542471206744,11.8
86,137.74921473485227,0.9510689254256292,0.0,0.770398819027729,3.468215995960493,12.0
87,112.63814148986336,0.9531150584553394,0.0,0.7492968294846949,3.36707051897532,11.8
88,121.98257504767179,0.953698904284037,0.0,0.740505089470872,3.387533338126965,11.8
89,117.17527589553592,0.9544697661304673,0.0,0.7390471111282617,3.3555750660820363,11.8
90,127.54670023708043,0.953034156659197,0.0,0.7642159151774708,3.4076296567339517,12.0
91,128.15368197727204,0.9531036217150108,0.0,0.7728991190617738,3.371933318585863,11.8
92,132.88295272311566,0.9502489225199936,0.0,0.7769086958574932,3.535708738023252,11.8
93,129.65475213125347,0.9535158386172736,0.0,0.7379743268688139,3.401068370834404,11.8
94,131.43178288167718,0.9514765808435658,0.0,0.7847520131293291,3.465023992037505,12.0
95,113.09513873809577,0.952579207316154,0.0,0.741642948131638,3.43352037781912,11.8
96,121.2674108494669,0.953792450940786,0.0,0.7640332105014453,3.4011850559649153,11.8
97,118.58941317795218,0.9523386610524476,0.0,0.7760207379221762,3.4167420170802116,11.9
98,138.24533197636904,0.9507028530017092,0.0,0.800617629202957,3.451213651911837,12.0
99,130.33143172715606,0.9521222322863454,0.0,0.7464420162423777,3.442805999069559,11.9
100,129.70063817963006,0.9536981423202858,0.0,0.7980098986304357,3.3985994886712985,11.9
101,138.03477495029577,0.9518896376400204,0.0,0.7994179816866147,3.441762966842319,11.8
102,138.78641072577238,0.9506787391679227,0.0,0.7642947420042482,3.416285451668184,12.0
103,130.57434976376592,0.9521940104610461,0.0,0.7621640589051962,3.4408654003730845,11.8
104,135.41219992545246,0.9527084636797696,0.0,0.7939210181054609,3.4386978607966547,11.8
105,121.26260722295946,0.9521945349002042,0.0,0.7604102442616726,3.4135118730040395,11.8
106,143.07609239432213,0.9518525855047587,0.0,0.7923707805405086,3.44757533407512,12.0
107,129.6776628075242,0.9524785361002018,0.0,0.7503841261128616,3.404873288967131,11.8
108,129.27355062805117,0.9513526479809719,0.0,0.7569130485573998,3.4139509861814052,11.8
109,123.19732589533925,0.9525602757854865,0.0,0.7804238439645814,3.390818342350735,11.8
110,120.53956870508192,0.9526617700352776,0.0,0.7712309769992879,3.4088527738057364,12.0
111,114.31269500410554,0.9538224996661854,0.0,0.7477497536397608,3.37342160558623,11.8
112,116.53779677216708,0.9548582696412049,0.0,0.7735979300015823,3.357973095749597,11.8
113,119.09077748674154,0.9519981080806241,0.0,0.7504559292679288,3.417356897012519,11.8
114,116.07950553815071,0.9532798142546388,0.0,0.7481939587223634,3.4238673341802777,12.0
115,144.7835272132755,0.9505253169027708,0.0,0.8185331869407342,3.464426039600323,11.9
116,119.72193720653652,0.9528050603606636,0.0,0.7491479048762664,3.4296261262886274,11.8
117,120.43601616270838,0.9535142415979834,0.0,0.7500290004198481,3.351576699685216,11.8
118,137.52399565516419,0.9537110375545153,0.0,0.7998337295736161,3.371455023432646,12.0
119,122.8593527896255,0.9534757447194301,0.0,0.7739757886407658,3.416108560631298,11.8
120,116.899631930694,0.9532133061735947,0.0,0.7523979604145176,3.4180702162253187,11.8
121,133.3388754313588,0.9520311433178333,0.0,0.7792335336312466,3.443479856731809,11.8
122,126.0318938226104,0.9533845328928421,0.0,0.7780289401525339,3.4104207854548116,12.0
123,117.00088048417864,0.9527050314109254,0.0,0.7421795010712746,3.395033778915144,11.8
